Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
CCCGF,CHINA COMMUN CONS GRP NEW,OTC Pink Current,1.140000,155.960400,551,Foreign Ordinary Shares,China,
CCCGY,CHINA COMS CONST UNSP/ADR,OTC Pink Current,22.600000,135.528200,20,ADRs,China,
CCOZF,CHINA COAL ENGY CO H SHS,OTC Pink Current,0.450000,0.000000,0,Foreign Ordinary Shares,China,
CCOZY,CHINA COAL ENGY CO ADR,OTC Pink Current,9.630000,0.000000,0,ADRs,China,
ZHAOF,ZHAOJIN MINING INDUSTRY H,OTC Pink Current,0.810000,0.000000,0,Foreign Ordinary Shares,China,
JUTOY,JUTAL OFFSHR O/S UNS/ADR,OTC Pink Current,36.760000,0.000000,0,ADRs,China,
QJYMF,SMI CULTURE GRP HLDGS NEW,OTC Pink Current,0.074000,0.000000,0,Foreign Ordinary Shares,China,
CIDHY,CHINA AGRI INDS H UNS/ADR,OTC Pink Current,9.660000,0.000000,0,ADRs,China,Hong Kong
HMCTF,HNA INFRA CO LTD ORD,OTC Pink Current,1.092000,392.155000,0,Foreign Ordinary Shares,China,
YSHLF,YANGZIJIANG SHIPBLDG HLDG,OTC Pink Current,1.130000,0.000000,0,Foreign Ordinary Shares,China,
CHBJF,CHINA CITIC BANK CORP H,OTC Pink Current,0.630000,278.772100,0,Foreign Ordinary Shares,China,
CHCJY,CHINA CITIC BK UNSP/ADR,OTC Pink Current,13.410000,36.930700,0,ADRs,China,
SLNLY,STELLA INTL HLDG UNSP/ADR,OTC Pink Current,17.410000,0.000000,0,ADRs,China,
FOSUF,FOSUN INTL LTD ORD,OTC Pink Current,2.080000,88.344100,200,Foreign Ordinary Shares,China,
FOSUY,FOSUN INTL LTD UNSP/ADR,OTC Pink Current,53.526000,36.160700,0,ADRs,China,
BELLF,BELLE INTL HLDGS LTD ORD,OTC Pink Current,0.770000,0.000000,0,Foreign Ordinary Shares,China,
SFBE,SINO BIOENERGY CORP,OTC Pink Current,0.042500,12.557800,3000,Common Stock,China,
CTIHY,CHINA TAIPING I/H UNS/ADR,OTC Pink Current,54.860000,0.000000,0,ADRs,China,Hong Kong
THTI,THT HEAT TRANSFER TECH,OTC Pink Current,0.191000,356.878100,15900,Common Stock,China,
SNFRF,SINOFERT HOLDINGS LTD,OTC Pink Current,0.176000,0.000000,0,Foreign Ordinary Shares,China,
SNFRY,SINOFERT HLDGS UNSP/ADR,OTC Pink Current,5.770000,0.000000,0,ADRs,China,
CHSTY,CHINA HI SPEED T/E U/ADR,OTC Pink Current,28.400000,0.000000,0,ADRs,China,Hong Kong
ANPDY,ANTA SPORTS PRDS UNSP/ADR,OTC Pink Current,110.385300,85.749100,1358,ADRs,China,Hong Kong
ISXIF,ISHARES BSE SENSEX INDIA,OTC Pink Current,3.140000,672.880400,0,Foreign Ordinary Shares,China,Hong Kong
FRSHY,CHINA JINMAO UNSP/ADR,OTC Pink Current,20.040000,0.000000,0,ADRs,China,Hong Kong
SOHOF,SOHO CHINA LTD ORD,OTC Pink Current,0.579800,16.558300,0,Foreign Ordinary Shares,China,
CDGXF,CHINA DONGXIANG GRP ORD,OTC Pink Current,0.169000,116.373600,0,Foreign Ordinary Shares,China,
CDGXY,CHINA DONGXIANG  UNSP/ADR,OTC Pink Current,9.690000,0.000000,0,ADRs,China,
CRWOF,CHINA RAILWAY GRP LTD ORD,OTC Pink Current,0.720000,7.076300,0,Foreign Ordinary Shares,China,
CRWOY,CHINA RAILWAY GP UNSP/ADR,OTC Pink Current,21.790000,0.000000,0,ADRs,China,
SHKLY,SINOTRUK HK UNSP/ADR,OTC Pink Current,62.650000,0.000000,0,ADRs,China,Hong Kong
XJXNY,XINJIANG XINXIN UNS/ADR H,OTC Pink Current,0.000000,,0,ADRs,China,
UNEGF,UNITED ENERGY GRP LTD ORD,OTC Pink Current,0.070000,0.000000,0,Foreign Ordinary Shares,China,Hong Kong
ATONF,ANTON OILFIELD SVCS GRP,OTC Pink Current,0.082000,0.000000,0,Foreign Ordinary Shares,China,
ATONY,ANTON OILFLD SV UNSP/ADR,OTC Pink Current,17.960000,0.000000,0,ADRs,China,
CWYCF,CHINA RAILWAY CONSTR CORP,OTC Pink Current,1.200000,25.352100,0,Foreign Ordinary Shares,China,
CWYCY,CHINA RWY CNSTR UNSP/ADR,OTC Pink Current,11.690000,48.381500,500,ADRs,China,
BSDGF,BOSIDENG INTL HLDGS LTD,OTC Pink Current,0.070000,153.180200,6010,Foreign Ordinary Shares,China,Hong Kong
BSDGY,BOSIDENG INTL HL UNSP/ADR,OTC Pink Current,4.420000,67.941300,1015,ADRs,China,Hong Kong
BYDIF,BYD ELECTRONIC INTL CO,OTC Pink Current,2.290000,58.429200,10,Foreign Ordinary Shares,China,Hong Kong
SHXWF,XINHUA WINSHARE PUBG,OTC Pink Current,0.765000,155.106800,63261,Foreign Ordinary Shares,China,
CHND,CHINA MEDIA INC,OTC Pink Current,0.010000,0.000000,0,Common Stock,China,
SJMHF,SJM HOLDINGS LTD ORD,OTC Pink Current,0.792400,247.679400,1350,Foreign Ordinary Shares,China,Hong Kong
SJMHY,SJM HLDGS LTD UNSP/ADR,OTC Pink Current,3.500000,0.000000,0,ADRs,China,Hong Kong
ETAH,ETERNITY HEALTHCARE INC,OTC Pink Current,0.022200,71.893000,99027,Common Stock,China,Hong Kong
DNFGF,DONGFENG MOTOR GRP H SHS,OTC Pink Current,1.250000,68.861400,5500,Foreign Ordinary Shares,China,
DNFGY,DONGFENG MTR GRP UNSP/ADR,OTC Pink Current,63.280000,74.946200,152,ADRs,China,
UNPSF,UNI-PRESIDENT C/H LTD ORD,OTC Pink Current,0.847000,0.000000,0,Foreign Ordinary Shares,China,
UPCHY,UNI-PRESIDENT C/H UNS/ADR,OTC Pink Current,84.450000,0.000000,0,ADRs,China,
HIIDY,HIDILI INDS I/D UNSP/ADR,OTC Pink Current,4.060000,0.000000,0,ADRs,China,
SCGEY,SHOUGANG CNC I/E UNSP/ADR,OTC Pink Current,6.800000,450.000000,0,ADRs,China,Hong Kong
SSLYF,SINOTRANS SHPNG LTD ORD,OTC Pink Current,0.275000,381.061300,3000,Foreign Ordinary Shares,China,Hong Kong
XTEPY,XTEP INTL HLDGS UNSP/ADR,OTC Pink Current,33.690000,0.000000,0,ADRs,China,Hong Kong
XTPEF,XTEP INTL HLDGS LTD ORD,OTC Pink Current,0.340000,63.706000,0,Foreign Ordinary Shares,China,Hong Kong
NWRLY,NEW WRLD DEPT ST UNSP/ADR,OTC Pink Current,5.350000,0.000000,0,ADRs,China,
CASDY,CHINA NATL MTRLS UNSP/ADR,OTC Pink Current,15.540000,28.251400,0,ADRs,China,
JBZY,JB&ZJMY HOLDING COMPANY,OTC Pink Current,0.045000,66.605900,5522498,Common Stock,China,
CSCGY,CHINA SHANSHUI CE UNS/ADR,OTC Pink Current,9.380000,0.000000,0,ADRs,China,
SIOLF,SINO-OCEAN LAND ORD,OTC Pink Current,0.470000,0.000000,0,Foreign Ordinary Shares,China,
SIOLY,SINO-OCEAN GRP UNSP/ADR,OTC Pink Current,11.200000,0.000000,0,ADRs,China,
CSSXF,CHINA SINGYES SOLAR T/HLD,OTC Pink Current,0.355300,0.000000,0,Foreign Ordinary Shares,China,
CNWHF,CHINA NETWORKS INTL HLDGS,OTC Pink Current,0.010300,0.000000,0,Foreign Ordinary Shares,China,
CWPWF,CONCORD NEW ENGY GRP ORD,OTC Pink Current,0.042000,124.364900,90000,Foreign Ordinary Shares,China,Hong Kong
CTJHF,CITIC RESOURCES HLDGS LTD,OTC Pink Current,0.100000,0.000000,0,Foreign Ordinary Shares,China,
CTJHY,CITIC RES HLDG UNSP/ADR,OTC Pink Current,27.070000,0.000000,0,ADRs,China,
WYNMF,WYNN MACAU LTD ORD,OTC Pink Current,2.893800,101.104600,5091,Foreign Ordinary Shares,China,
WYNMY,WYNN MACAU LTD UNSP/ADR,OTC Pink Current,29.050000,198.937800,25385,ADRs,China,
PLTYF,PLASTEC TECHNOLOGIES ORD,OTC Pink Current,4.200000,82.644600,0,Foreign Ordinary Shares,China,Hong Kong
SHTDF,SINOPHARM GROUP CO LTD,OTC Pink Current,3.950000,348.513700,106930,Foreign Ordinary Shares,China,
SHTDY,SINOPHARM GRP CO UNSP/ADR,OTC Pink Current,19.548000,238.928600,835,ADRs,China,
THRO,THERON RESOURCE GROUP COM,OTC Pink Current,0.910000,0.000000,0,Common Stock,China,
KSFTF,KINGSOFT CORP LIMITED,OTC Pink Current,2.900000,209.769200,1800,Foreign Ordinary Shares,China,
CLPXF,CHINA LONGYUAN PWR GP ORD,OTC Pink Current,0.715000,2.094100,0,Foreign Ordinary Shares,China,
CLPXY,CHINA LONGYN PW UNSP/ADR,OTC Pink Current,7.140000,0.000000,0,ADRs,China,
WWNTF,WANT WANT CHINA HLDGS ORD,OTC Pink Current,0.798100,10.253700,130,Foreign Ordinary Shares,China,
WWNTY,WANT WANT CHINA UNSP/ADR,OTC Pink Current,34.900000,6.464100,0,ADRs,China,
EGRNF,CHINA EVERGRANDE GRP ORD,OTC Pink Current,3.350000,141.310800,2450,Foreign Ordinary Shares,China,
EGRNY,CHINA EVERGRANDE UNSP/ADR,OTC Pink Current,82.528500,46.821900,0,ADRs,China,
MLLUY,METALLURGICAL CP UNSP/ADR,OTC Pink Current,6.880000,0.000000,0,ADRs,China,
CIFHY,CHINA FISHERY GP UNSP/ADR,OTC Pink Current,0.000100,0.000000,0,ADRs,China,
CHPXF,CHINA PACIFIC INS GRP H,OTC Pink Current,4.770000,545.403900,0,Foreign Ordinary Shares,China,
CHPXY,CHINA PAC INS/GR UNSP/ADR,OTC Pink Current,14.740000,0.000000,0,ADRs,China,
ZSHGY,ZHONGSHENG GP HL UNSP/ADR,OTC Pink Current,17.300000,0.000000,0,ADRs,China,
VSTHY,VSTECS HOLDINGS LTD S/ADR,OTC Pink Current,0.000000,,0,ADRs,China,Hong Kong
AMBOY,AMBOW EDU HLDG ADR LTD,OTC Pink Current,4.000000,301.238600,0,ADRs,China,
ACGBF,AGRICULTURAL BANK OF CHIN,OTC Pink Current,0.474100,427.404800,102780,Foreign Ordinary Shares,China,
ACGBY,AGRICULTURAL B/C UNSP/ADR,OTC Pink Current,11.525000,369.775700,23473,ADRs,China,
YNGDF,YINGDE GASES GRP ORD,OTC Pink Current,0.390000,0.000000,0,Foreign Ordinary Shares,China,Hong Kong
BBMPY,BBMG CORP UNSP/ADR,OTC Pink Current,23.160000,0.000000,0,ADRs,China,
CGVYY,CHINA RONGSHENG HVY IND,OTC Pink Current,0.000000,,0,ADRs,China,Hong Kong
PMEWW,PINGTAN MARINE ENTER WRT,OTC Pink Current,0.012000,0.000000,0,Warrants,China,
SNYYF,SANY HEAVY EQUIP INTL HLD,OTC Pink Current,0.175000,83.078700,5000,Foreign Ordinary Shares,China,
MCRPF,MICROPORT SCIENTIFIC CORP,OTC Pink Current,1.150000,141.172400,0,Foreign Ordinary Shares,China,
SHPMF,SHANGHAI PHARMS HL H ORD,OTC Pink Current,2.500000,0.000000,0,Foreign Ordinary Shares,China,
SHPMY,SHANGHAI PHARMS UNSP/ADR,OTC Pink Current,12.300000,0.000000,0,ADRs,China,
DNGYY,DONGYUE GROUP UNSP/ADR,OTC Pink Current,0.000000,,0,ADRs,China,Hong Kong
SURRF,SUN ART RETAIL GP LTD ORD,OTC Pink Current,0.985600,783.286600,5000,Foreign Ordinary Shares,China,
SURRY,SUN ART RETAIL UNSP/ADR,OTC Pink Current,9.965000,483.184900,533,ADRs,China,
RNHEF,RENHE COMMERICAL HLDG ORD,OTC Pink Current,0.030200,24.833600,0,Foreign Ordinary Shares,China,Hong Kong
ZLIOF,ZOOMLION HEAVY INDSTRY SC,OTC Pink Current,0.450000,0.000000,0,Foreign Ordinary Shares,China,
ZLIOY,ZOOMLION HVY IND UNSP/ADR,OTC Pink Current,4.150000,44.247800,0,ADRs,China,
SHGXY,SHENGUAN HLDGS GP UNS/ADR,OTC Pink Current,1.490000,0.000000,0,ADRs,China,
SMSEY,SAMSONITE INTL UNSP/ADR,OTC Pink Current,21.530000,65.810100,8047,ADRs,China,Hong Kong
SMSOF,SAMSONITE INTL SA ORD,OTC Pink Current,4.240000,123.130400,13512,Foreign Ordinary Shares,China,Hong Kong
CHSO,CHINA SHOUGUAN,OTC Pink Current,0.006700,30.321300,2500,Common Stock,China,
CJEWF,CHOW TAI FOOK JEWELLERY,OTC Pink Current,1.030000,55.025000,2000,Foreign Ordinary Shares,China,Hong Kong
CJEWY,CHOW TAI FOOK JEWELRY ADR,OTC Pink Current,10.550000,94.174600,1402,ADRs,China,Hong Kong
XNGIF,XINGDA INTL HLDGS LTD ORD,OTC Pink Current,0.370000,0.000000,0,Foreign Ordinary Shares,China,
JEMC,J.E.M. CAPITAL INC.,OTC Pink Current,0.000000,,0,Common Stock,China,Hong Kong
HAITY,HAITONG SECS CO UNSP/ADR,OTC Pink Current,16.500000,0.000000,0,ADRs,China,
HTNGF,HAITONG SECS CO ORD,OTC Pink Current,1.550000,0.000000,0,Foreign Ordinary Shares,China,
CRCBY,CHONGQUING RURAL COML BK,OTC Pink Current,37.180000,0.000000,0,ADRs,China,
LGFRY,LONGFOR PPTYS CO UNSP/ADR,OTC Pink Current,24.200000,101.346800,1229,ADRs,China,
LNGPF,LONGFOR PPTYS CO ORD,OTC Pink Current,2.400000,8.161800,0,Foreign Ordinary Shares,China,
CGASY,CHINA RES GAS UNSP/ADR,OTC Pink Current,0.000000,,0,ADRs,China,Hong Kong
FEHZY,FAR EAST HORIZON LTD ADR,OTC Pink Current,13.560000,0.000000,0,ADRs,China,Hong Kong
SWPFF,SWIRE PROPERTIES LTD ORD,OTC Pink Current,3.400000,332.574100,0,Foreign Ordinary Shares,China,Hong Kong
SWROY,SWIRE PPTYS LTD S/ADR,OTC Pink Current,16.030000,0.000000,0,ADRs,China,Hong Kong
KBSFW,KBS FASHION GRP WTS,OTC Pink Current,0.002500,0.000000,0,Warrants,China,
CHMCF,CHINAAMC ETF FD MGR,OTC Pink Current,5.910000,0.000000,0,Fund,China,Hong Kong
PINXF,PEOPLES INS CO GRP ORD,OTC Pink Current,0.540000,348.867100,0,Foreign Ordinary Shares,China,
PINXY,PEOPLES INS CO UNSP/ADR,OTC Pink Current,8.310000,0.000000,0,ADRs,China,
SNPTF,SUNNY OPTICAL TECH GRP CO,OTC Pink Current,17.000000,35.868500,1817,Foreign Ordinary Shares,China,
LBTD,LOTUS BIO TECH DEV CP,OTC Pink Current,0.005200,46.982600,0,Common Stock,China,Hong Kong
CGXYY,CHINA GALAXY SECURITIES,OTC Pink Current,0.910000,0.000000,0,ADRs,China,
SHUNF,SHUNFENG INTL CLEAN ENRGY,OTC Pink Current,0.058930,44.371500,2000,Foreign Ordinary Shares,China,
SMTLF,GCL NEW ENRGY HLDGS LTD,OTC Pink Current,0.000000,,0,Foreign Ordinary Shares,China,Hong Kong
SKYI,SKY CENTURY INVESTMENT,OTC Pink Current,0.550000,0.000000,0,Common Stock,China,Hong Kong
MALDF,MACAU LEGEND DEV ORD,OTC Pink Current,0.147000,49.228700,0,Foreign Ordinary Shares,China,
KCKSF,KECK SENG INVESTMENTS,OTC Pink Current,0.885000,155.395600,25300,Foreign Ordinary Shares,China,Hong Kong
JLMKF,JOLIMARK HOLDINGS LTD ORD,OTC Pink Current,0.130000,35.588400,0,Foreign Ordinary Shares,China,Hong Kong
EBML,EBULLION INC,OTC Pink Current,0.009050,167.814500,0,Common Stock,China,Hong Kong
WINH,WINHA INTL GROUP LTD,OTC Pink Current,3.250000,0.000000,0,Common Stock,China,
LVYN,LVYUAN GREEN BUILD MAT,OTC Pink Current,0.000000,0.000000,0,Common Stock,China,
FNGR,FINGERMOTION INC,OTC Pink Current,6.000000,24.127200,0,Common Stock,China,Hong Kong
WHGLY,WH GROUP LTD S/ADR,OTC Pink Current,21.330000,34.342400,11948,ADRs,China,Hong Kong
WHGRF,WH GROUP LTD ORD,OTC Pink Current,1.070000,66.760000,5890,Foreign Ordinary Shares,China,Hong Kong
ATGI,ASIA TRAINING INSTITUTE,OTC Pink Current,0.750000,900.000000,0,Common Stock,China,Hong Kong
CKHUF,CK HUTCH HLD LTD ORD,OTC Pink Current,12.520000,5.058500,0,Foreign Ordinary Shares,China,
CKHUY,CK HUTCH HLD LTD UNSP/ADR,OTC Pink Current,12.590000,81.977700,118326,ADRs,China,
NLRT,NOGALES RES CORP,OTC Pink Current,0.000000,0.000000,0,Common Stock,China,
RETC,12 RETECH CORP,OTC Pink Current,0.160000,55.071200,244050,Common Stock,China,Hong Kong
IHGO,IHO-AGRO INTL INC,OTC Pink Current,0.050000,17.167100,0,Common Stock,China,
JMKJ,NINE ALLIANCE SCI & TECH,OTC Pink Current,25.000000,,0,Common Stock,China,
EYTH,ECO ENERGY TECH ASIA LTD,OTC Pink Current,0.198000,3.914200,2000,Common Stock,China,Hong Kong
SVDN,SAVDEN GROUP CORP,OTC Pink Current,0.000000,0.000000,0,Common Stock,China,Hong Kong
TAQR,TRAQER CORP,OTC Pink Current,2.080000,789.802300,1200,Common Stock,China,
CPSN,CAPSTONE SYS INC,OTC Pink Current,0.000000,,0,Common Stock,China,
NDES,NATURAL DESTINY INC,OTC Pink Current,0.000000,,0,Common Stock,China,
HHEG,HUAHUI EDUCATION GROUP CP,OTC Pink Current,4.000000,0.000000,0,Common Stock,China,
GCHOY,GRUPO NUTRESA SA S/ADR,OTC Pink Current,8.000000,28.844900,0,ADRs,Colombia,
GIVSY,GRUPO DE INVERSIONE S/ADR,OTC Pink Current,26.000000,0.000000,0,ADRs,Colombia,
CMTOY,CEMENTOS ARGOS S/ADR,OTC Pink Current,15.310000,0.526900,0,ADRs,Colombia,
TGLSW,TECNOGLASS INC WTS,OTC Pink Current,2.750000,0.000000,0,Warrants,Colombia,
MTUU,MITU RES INC,OTC Pink Current,0.600000,0.000000,0,Common Stock,Colombia,
RHDGF,RETAIL HOLDINGS NV ORD,OTC Pink Current,20.750000,55.523200,2804,Foreign Ordinary Shares,Curacao,
NCRE,NEW CENTURY RESOURCES CRP,OTC Pink Current,0.030000,100.342600,0,Common Stock,Cyprus,
PRSEF,PROSAFE SE (CYPRUS),OTC Pink Current,2.687800,0.000000,0,Foreign Ordinary Shares,Cyprus,
PRSEY,PROSAFE SE UNSP/ADR,OTC Pink Current,1.220000,58.972300,258,ADRs,Cyprus,
DSSPF,DEEP SEA SUPPLY PLC REG,OTC Pink Current,0.120000,0.000000,0,Foreign Ordinary Shares,Cyprus,
CZAVF,CESKE ENERGTICKE ZA,OTC Pink Current,20.900000,0.000000,0,Foreign Ordinary Shares,Czech Republic,
IICN,CHINA INTELLIGENCE INFO,OTC Pink Current,0.050000,23.181000,12150,Common Stock,Czech Republic,
TDCAF,TDC A/S,OTC Pink Current,6.020000,0.000000,0,Foreign Ordinary Shares,Denmark,
NONOF,NOVO NORDISK A/S B,OTC Pink Current,50.550000,27.742500,1881,Foreign Ordinary Shares,Denmark,
ISSDY,ISS A/S SPNS/ADR,OTC Pink Current,20.350000,0.000000,0,ADRs,Denmark,
DNKEY,DANSKE BK AVS BEAR S/ADR,OTC Pink Current,18.630000,66.306500,11134,ADRs,Denmark,
DNSKF,DANSKE BK A/S BEARER SHS,OTC Pink Current,37.570000,781.236100,0,Foreign Ordinary Shares,Denmark,
WILLF,WILLIAM DEMANT HOLD ORD,OTC Pink Current,28.950000,34.016300,0,Foreign Ordinary Shares,Denmark,
WILYY,WILLIAM DEMANT HLDG U/ADR,OTC Pink Current,14.400000,101.444500,0,ADRs,Denmark,
CABGY,CARLSBERG AS SP/ADR REP B,OTC Pink Current,23.400000,38.306900,43839,ADRs,Denmark,
CABJF,CARLSBURG AS B ORD,OTC Pink Current,117.600000,105.704100,332,Foreign Ordinary Shares,Denmark,
VWDRY,VESTAS WIND SYS UNSP/ADR,OTC Pink Current,19.510000,287.043800,150156,ADRs,Denmark,
VWSYF,VESTA WIND SYSTEMS ORD,OTC Pink Current,58.825000,124.078200,5299,Foreign Ordinary Shares,Denmark,
JYSKY,JYSKE BANK A/S UNSP/ADR,OTC Pink Current,11.970000,0.000000,0,ADRs,Denmark,
NVZMF,NOVOZYMES A/S,OTC Pink Current,53.720000,52.061600,35,Foreign Ordinary Shares,Denmark,
NVZMY,NOVOZYMES A/S UNSP/ADR,OTC Pink Current,53.850000,76.986700,10983,ADRs,Denmark,
GMXAY,GENMAB A/S S/ADR,OTC Pink Current,94.970000,100.342900,2035,ADRs,Denmark,
GNMSF,GENMAB A/S DKK,OTC Pink Current,188.000000,104.727100,306,Foreign Ordinary Shares,Denmark,
CLPBF,COLOPLAST B ORD,OTC Pink Current,79.680000,439.001700,150,Foreign Ordinary Shares,Denmark,
CLPBY,COLOPLAST AS UNSP/ADR,OTC Pink Current,7.900000,103.205500,65195,ADRs,Denmark,
AMKAF,A.P MOELLER-MAERSK A/S A,OTC Pink Current,1564.511000,772.521200,0,Foreign Ordinary Shares,Denmark,
AMKBF,A.P MOELLER-MAERSK A/S B,OTC Pink Current,1757.800000,123.364500,0,Foreign Ordinary Shares,Denmark,
AMKBY,A.P MOLLER-MRS UNS/ADR,OTC Pink Current,8.830000,109.214300,51384,ADRs,Denmark,
BGOUF,BANG & OULFSEN B ORD,OTC Pink Current,22.895210,0.000000,0,Foreign Ordinary Shares,Denmark,
HLUKF,H LUNDBECK A/S,OTC Pink Current,56.960000,0.000000,0,Foreign Ordinary Shares,Denmark,
HLUYY,H LUNDBECK A/S S/ADR,OTC Pink Current,48.930000,98.164500,2028,ADRs,Denmark,
BVNKF,BAVARIAN NORDIC R/I ORD,OTC Pink Current,37.200000,44.912400,0,Foreign Ordinary Shares,Denmark,
BVNRY,BAVARIAN NORDIC R/I S/ADR,OTC Pink Current,12.719900,18.188200,0,ADRs,Denmark,
DSDVF,DSV A/S ORD,OTC Pink Current,74.051700,135.342900,419,Foreign Ordinary Shares,Denmark,
DSDVY,DSV A/S UNSP/ADR,OTC Pink Current,38.720000,98.164800,9394,ADRs,Denmark,
FLIDY,FLSMIDTH & CO A/S S/ADR,OTC Pink Current,5.650000,5.012200,0,ADRs,Denmark,
TPDKY,TOPDANMARK AS UNSP/ADR,OTC Pink Current,4.380000,99.765100,448,ADRs,Denmark,
SYANY,SYDBANK A/S UNSP/ADR,OTC Pink Current,7.650000,0.000000,0,ADRs,Denmark,
GGNDF,GN GREAT NORDIC LTD,OTC Pink Current,31.950000,0.000000,0,Foreign Ordinary Shares,Denmark,
GNNDY,GN STORE NORD A/S ADR,OTC Pink Current,95.870000,0.000000,0,ADRs,Denmark,
CRTSF,CHRISTIAN HANSEN HLDG ORD,OTC Pink Current,90.570000,27.244700,4,Foreign Ordinary Shares,Denmark,
CHYHY,CHR HANSEN HLDG A/S S/ADR,OTC Pink Current,45.065000,85.329000,15397,ADRs,Denmark,
AKABY,ALK ABELLO A S S/ADR,OTC Pink Current,29.240000,60.133600,0,ADRs,Denmark,
AKBLF,ALK-ABELLO AS B SHS,OTC Pink Current,158.500000,0.000000,0,Foreign Ordinary Shares,Denmark,
VIBI,VILACTO BIO INC.,OTC Pink Current,0.800300,357.997200,62981,Common Stock,Denmark,
SKNVY,SKANDINAVISK TOBAK ADR,OTC Pink Current,0.000000,,0,ADRs,Denmark,
AGGG,ANTILIA GROUP CORP,OTC Pink Current,0.000000,,0,Common Stock,Dominican Republic,
NOKBF,NOKIA A SHS,OTC Pink Current,4.840000,142.746200,0,Foreign Ordinary Shares,Finland,
AGPDF,AMER SPORTS CORP ORD,OTC Pink Current,26.550000,0.451000,25,Foreign Ordinary Shares,Finland,
AGPDY,AMER SPORTS CORP S/ADR,OTC Pink Current,12.620000,57.464500,79,ADRs,Finland,
UPMKF,UPM KYMMENE CORP,OTC Pink Current,28.000000,0.000000,0,Foreign Ordinary Shares,Finland,
SEOAY,STORA ENSO OYJ ADR R SH,OTC Pink Current,14.990000,62.727400,9423,ADRs,Finland,
SEOJF,STORA ENSO OYJ ORD,OTC Pink Current,15.200000,0.000000,0,Foreign Ordinary Shares,Finland,
MXTOF,METSO CORP,OTC Pink Current,36.110000,4.765000,0,Foreign Ordinary Shares,Finland,
KNCRY,KONECRANES PLC UNSP/ADR,OTC Pink Current,9.486000,0.000000,0,ADRs,Finland,
FOJCF,FORTUM OYJ CORP ORD,OTC Pink Current,21.390000,1.113000,0,Foreign Ordinary Shares,Finland,
FOJCY,FORTUM OYJ CP UNSP/ADR,OTC Pink Current,4.123500,31.971800,0,ADRs,Finland,
UPNRF,UPONOR OYJ SHS A,OTC Pink Current,19.367700,61.502300,0,Foreign Ordinary Shares,Finland,
ELMUF,ELISA COMMUNS CORP ORD  A,OTC Pink Current,33.300000,0.000000,0,Foreign Ordinary Shares,Finland,
KKOYF,KESKO OY ORD,OTC Pink Current,50.610000,0.000000,0,Foreign Ordinary Shares,Finland,
KKOYY,KESKO OYJ UNSP/ADR,OTC Pink Current,25.545800,19.291300,0,ADRs,Finland,
WRTBF,WARTSILA CORP B SHS,OTC Pink Current,67.250000,0.000000,0,Foreign Ordinary Shares,Finland,
WRTBY,WARTSILA CORP UNSP/ADR,OTC Pink Current,12.730000,0.197600,0,ADRs,Finland,
ORINF,ORION CORP NEW B SHS,OTC Pink Current,38.267400,290.032400,0,Foreign Ordinary Shares,Finland,
ORINY,ORION CORP NEW UNSP/ADR,OTC Pink Current,20.330000,73.426600,0,ADRs,Finland,
YITYY,YIT OYJ UNSP/ADR,OTC Pink Current,6.040000,900.000000,0,ADRs,Finland,
OUTKY,OUTOKUMPU OYJ U/ADR NEW,OTC Pink Current,5.380000,0.000000,0,ADRs,Finland,
NKRKF,NOKIAN TYRES PLC,OTC Pink Current,43.220000,480.237200,0,Foreign Ordinary Shares,Finland,
NKRKY,NOKIAN TYRES PLC UNSP/ADR,OTC Pink Current,21.759900,18.392700,27,ADRs,Finland,
TCYBY,TIETO OYJ UNSP/ADR,OTC Pink Current,0.000000,,0,ADRs,Finland,
NTOIF,NESTE OIL ORD,OTC Pink Current,61.770000,145.970100,0,Foreign Ordinary Shares,Finland,
NTOIY,NESTE OYJ UNSP/ADR,OTC Pink Current,28.000000,0.370700,3,ADRs,Finland,
CYJBF,CARGOTEC OYJ B,OTC Pink Current,48.600000,0.000000,0,Foreign Ordinary Shares,Finland,
KNYJF,KONE OYJ B,OTC Pink Current,52.650000,55.975500,1832,Foreign Ordinary Shares,Finland,
KNYJY,KONE OYJ B UNSP/ADR,OTC Pink Current,26.050000,97.120400,6241,ADRs,Finland,
OUKPY,OUTOTEC OYJ UNSP/ADR,OTC Pink Current,2.550000,0.000000,0,ADRs,Finland,
SAXPF,SAMPO OYJ A,OTC Pink Current,52.750000,44.007700,0,Foreign Ordinary Shares,Finland,
SAXPY,SAMPO OYJ UNSP/ADR,OTC Pink Current,26.420000,67.143700,19984,ADRs,Finland,
VLEEF,VALEO SA ORD NEW,OTC Pink Current,70.590000,794.362200,0,Foreign Ordinary Shares,France,
VLEEY,VALEO SA S/ADR,OTC Pink Current,35.695000,54.330100,24115,ADRs,France,
TTFNF,TOTAL SA ORD,OTC Pink Current,56.150000,8.701700,0,Foreign Ordinary Shares,France,
THLEF,THALES SPONS ORD,OTC Pink Current,101.050000,89.634700,100,Foreign Ordinary Shares,France,
THLLY,THALES UNSP ADR,OTC Pink Current,0.000000,,0,ADRs,France,
PEUGF,PEUGEOT S A ORD,OTC Pink Current,23.840000,0.000000,0,Foreign Ordinary Shares,France,
PUGOY,PEUGEOT SA UNSP/ADR,OTC Pink Current,20.280000,52.349600,1868,ADRs,France,
PDRDF,PERNOD RICARD ORD,OTC Pink Current,153.250000,325.980300,1,Foreign Ordinary Shares,France,
